wavelength,mm_cm_2
5496.0,0.00023665323839307787
5497.0,0.0004096458838794027
5498.0,1.1577613074375691e-05
5499.0,2.51327739452135e-06
5500.0,4.016434338715913e-06
5501.0,4.162109681798797e-05
5502.0,2.5752646263233355e-05
5503.0,3.4636168022531454e-05
5504.0,1.8786302940643774e-06
5505.0,1.0194399284387223e-05
5506.0,1.0884836230549905e-05
5507.0,2.39420668786339e-06
5508.0,1.0441726467377186e-05
5509.0,1.6178152724786092e-05
5510.0,2.4486895335932644e-05
5511.0,2.7301792224645282e-05
5512.0,2.714281289199218e-06
5513.0,1.329753813808465e-05
5514.0,8.194388470404862e-07
5515.0,3.4989158298565246e-06
5516.0,1.1518346809280244e-05
5517.0,6.303650877289401e-06
5518.0,0.00010920803800342742
5519.0,5.418400737117175e-07
5520.0,4.1045481992917527e-05
5521.0,1.50839497225352e-05
5522.0,3.538894652786109e-07
5523.0,3.2948767536339625e-07
5524.0,5.632768790168363e-06
5525.0,9.998516422876048e-07
5526.0,7.6888034396273e-06
5527.0,3.659432809545375e-06
5528.0,9.721739956440461e-06
5529.0,2.6600959447434226e-07
5530.0,3.0193872309117626e-07
5531.0,7.47500364743865e-05
5532.0,4.4904307510415894e-07
5533.0,7.63839535854217e-07
5534.0,2.6903274225509405e-07
5535.0,1.1214795228156869e-05
5536.0,1.3050411517751523e-05
5537.0,5.099439258528295e-07
5538.0,2.1534145047753781e-07
5539.0,2.597690874073181e-07
5540.0,2.0491620357523715e-07
5541.0,1.876166716096225e-07
5542.0,1.7284824037340197e-07
5543.0,1.7673380757853148e-07
5544.0,2.267631595133319e-07
5545.0,2.7187170666262716e-07
5546.0,9.499483105555172e-07
5547.0,1.9750073360966332e-07
5548.0,1.743845503247763e-07
5549.0,1.694436892735831e-07
5550.0,1.6805612995936807e-07
5551.0,1.707199363132626e-07
5552.0,1.7501665696490876e-07
5553.0,2.794800510497532e-07
5554.0,1.968602701921626e-07
5555.0,1.746914111897375e-07
5556.0,1.8035496634773038e-07
5557.0,5.256914371255112e-06
5558.0,1.839774622013082e-07
5559.0,1.806638328392569e-07
5560.0,1.7873542289376949e-07
5561.0,1.780989707294046e-07
5562.0,1.7793116663985065e-07
5563.0,1.7787768326469403e-07
5564.0,1.7842187660691277e-07
5565.0,1.7855357941823597e-07
5566.0,1.7876183031025212e-07
5567.0,1.790406124032561e-07
5568.0,1.7937822620893233e-07
5569.0,1.7979539653515455e-07
5570.0,1.8040610982522265e-07
5571.0,1.8263469521378193e-07
5572.0,1.8811072428763192e-07
5573.0,1.919431423886995e-07
5574.0,2.2146128567983574e-07
5575.0,3.098666306449953e-07
5576.0,1.9800314306504098e-07
5577.0,1.9468851088970853e-07
5578.0,1.9946491056229076e-07
5579.0,2.1509275278309417e-07
5580.0,1.2334803958075765e-06
5581.0,2.432079602896182e-07
5582.0,2.3716099618597117e-07
5583.0,7.421887970486217e-07
5584.0,2.924223592954694e-07
5585.0,9.108920758473845e-06
5586.0,3.5947179256058463e-07
5587.0,3.1487434591513e-05
5588.0,2.910869462720272e-06
5589.0,2.605843746068971e-07
5590.0,3.3673801540780744e-07
5591.0,7.06776117273035e-07
5592.0,9.989591384646783e-07
5593.0,8.682624831365992e-07
5594.0,2.922929963818093e-07
5595.0,5.784628148503734e-07
5596.0,4.647404457126312e-07
5597.0,7.644612800904129e-07
5598.0,9.497945458519418e-07
5599.0,6.712965832796119e-07
5600.0,1.0875242650044978e-05
5601.0,5.892296868115935e-06
5602.0,1.426752600076917e-06
5603.0,4.504971543662299e-07
5604.0,2.5317960131647804e-06
5605.0,1.6247547403286736e-06
5606.0,3.355714092874635e-06
5607.0,1.3613123478618268e-06
5608.0,2.1090634159267385e-05
5609.0,4.16652206020938e-05
5610.0,1.5011780593113378e-06
5611.0,5.546259430852506e-06
5612.0,8.421793096148979e-07
5613.0,2.9971582031136074e-06
5614.0,4.59395450907915e-07
5615.0,6.251136888307481e-06
5616.0,8.697499895081431e-07
5617.0,4.2639286572532407e-07
5618.0,4.3142030299004776e-07
5619.0,1.531820690572126e-06
5620.0,2.5686326877717935e-05
5621.0,1.088085840452263e-06
5622.0,2.4023629025747766e-06
5623.0,4.478463845850292e-06
5624.0,1.8380163560548077e-05
5625.0,6.259092540362031e-07
5626.0,2.3691497266025065e-06
5627.0,8.210132638966596e-05
5628.0,1.05197787679964e-06
5629.0,7.928342106110077e-06
5630.0,5.784193596169259e-06
5631.0,3.312359131888288e-05
5632.0,1.9586247097439666e-05
5633.0,9.135094185191125e-06
5634.0,4.5225207761355695e-07
5635.0,3.96101219120985e-07
5636.0,7.329495439903132e-07
5637.0,6.806160613995459e-07
5638.0,4.560226555620997e-07
5639.0,7.236802065334788e-06
5640.0,2.1709938216389665e-06
5641.0,3.8086848533872716e-06
5642.0,7.519094004833402e-06
5643.0,1.545990442277687e-06
5644.0,2.0154273968712602e-05
5645.0,1.1062100192084677e-05
5646.0,1.1775501562455241e-06
5647.0,1.7280077387795044e-06
5648.0,1.2083666084685877e-06
5649.0,1.0985886382486472e-06
5650.0,1.1264300777286735e-06
5651.0,5.7941214476983326e-05
5652.0,1.1151250293048893e-06
5653.0,5.375848026759679e-06
5654.0,1.1477766298380149e-06
5655.0,1.7191796391677125e-06
5656.0,1.2427330197176728e-06
5657.0,3.145053106265492e-06
5658.0,9.069109071091625e-07
5659.0,1.8274901592817925e-05
5660.0,7.032395290908482e-07
5661.0,8.658791302228013e-06
5662.0,5.192634039738732e-06
5663.0,1.2806594181256215e-05
5664.0,2.190525281712188e-05
5665.0,2.5283831052875976e-06
5666.0,1.3855336313858878e-05
5667.0,1.7783456229347397e-05
5668.0,6.307361286440893e-06
5669.0,4.432936122748206e-06
5670.0,5.946181368655596e-06
5671.0,3.0157202769988844e-06
5672.0,0.00018775572838502973
5673.0,1.50462105159403e-05
5674.0,7.097344164613863e-06
5675.0,4.681800952773923e-06
5676.0,0.00016125605307929606
5677.0,9.421397377826485e-05
5678.0,1.5645892859884067e-05
5679.0,1.1156598630564557e-05
5680.0,4.435944562604326e-06
5681.0,2.925330030263609e-05
5682.0,1.7475358561335707e-05
5683.0,0.0003916854979596153
5684.0,0.00010678256694007404
5685.0,0.00013172888446860218
5686.0,0.0002667596988109371
5687.0,0.0024620770909371597
5688.0,4.5269665816954654e-05
5689.0,0.00175636729845631
5690.0,8.666780381522199e-05
5691.0,0.0001699073232808932
5692.0,0.004817715579890721
5693.0,2.0339994988944016e-05
5694.0,0.0064790429206936905
5695.0,7.670886508949826e-05
5696.0,3.0199254073755975e-05
5697.0,2.578637421669151e-05
5698.0,0.00012935990522025797
5699.0,0.00033956260615852736
5700.0,0.00019296634621237993
5701.0,0.0005648680094456904
5702.0,0.00013306229186547602
5703.0,3.011170847404646e-05
5704.0,1.1724358084961708e-05
5705.0,3.42835120175924e-05
5706.0,7.229247538593914e-05
5707.0,6.357802794635494e-06
5708.0,3.907896514257417e-05
5709.0,6.59824399307404e-05
5710.0,0.00015398164551368203
5711.0,1.6830415911090547e-05
5712.0,1.0065872048463935e-05
5713.0,0.0009861699263803481
5714.0,1.1758052611310389e-05
5715.0,1.9753449499023095e-05
5716.0,2.4852053079814566e-05
5717.0,1.3491482227246395e-05
5718.0,1.0810327203534818e-05
5719.0,0.000493828716375946
5720.0,5.410010532604964e-05
5721.0,0.00021560117911699237
5722.0,0.00031469751650601836
5723.0,8.532436828504268e-05
5724.0,5.531852346669688e-05
5725.0,0.0001636470942198924
5726.0,1.813845213194956e-05
5727.0,4.864012126510683e-05
5728.0,3.495639973128181e-05
5729.0,2.0007796375002368e-05
5730.0,0.00023306049267815584
5731.0,0.00017159405522543098
5732.0,2.3626648673647644e-05
5733.0,0.00020861825594925407
5734.0,1.861859913241825e-05
5735.0,3.4962082339892197e-05
5736.0,4.064937074561086e-05
5737.0,8.64752636641945e-05
5738.0,0.00027110422022912946
5739.0,0.00019922891516941207
5740.0,0.00014273008046722724
5741.0,1.4749277502593938e-05
5742.0,2.1369516533599762e-05
5743.0,1.7316980916653122e-05
5744.0,0.00011664790975881006
5745.0,4.728966604240181e-05
5746.0,5.095361151172602e-05
5747.0,0.0001586113001778005
5748.0,2.5864459944420192e-05
5749.0,5.7892076625015205e-05
5750.0,2.9277802374026102e-05
5751.0,9.936108009551354e-05
5752.0,6.358538191043898e-05
5753.0,2.6643311595138687e-05
5754.0,7.103595034085294e-05
5755.0,2.7219394399794593e-05
5756.0,0.00010848902087866541
5757.0,0.00012315817359975144
5758.0,5.0228243236164155e-05
5759.0,0.00021501419907579814
5760.0,0.00017267007387991142
5761.0,8.979424136345364e-05
5762.0,4.99414386368867e-05
5763.0,6.474129135601175e-05
5764.0,2.4339548637376112e-05
5765.0,0.002228130779869197
5766.0,6.196115866115094e-06
5767.0,9.05473541401828e-06
5768.0,4.2418333378916554e-05
5769.0,3.485912684271568e-05
5770.0,0.000204642101277453
5771.0,0.0006789747903167975
5772.0,5.3420197920406315e-05
5773.0,0.000461691893328703
5774.0,0.000200147826408822
5775.0,3.7609843681240354e-05
5776.0,3.758176490928312e-05
5777.0,1.5670662348003485e-05
5778.0,0.00042158270467217417
5779.0,1.0766169991921122e-05
5780.0,1.6098897047460765e-05
5781.0,0.00030379426193440084
5782.0,1.8823507313569242e-05
5783.0,0.00010817714594728329
5784.0,3.3289991469838954e-05
5785.0,9.620088116533384e-06
5786.0,2.2659201271283065e-06
5787.0,1.7869564463349578e-05
5788.0,1.0718369225374878e-05
5789.0,1.693420708607898e-05
5790.0,1.538606393795124e-05
5791.0,5.599508816240538e-06
5792.0,0.00014087019609484574
5793.0,0.00011089309859195616
5794.0,5.441432015545502e-06
5795.0,0.0001806598215861232
5796.0,0.0001523975347978837
5797.0,1.866914092194127e-05
5798.0,0.00032263311229488407
5799.0,1.599544014364215e-05
5800.0,2.4636581932152276e-05
5801.0,3.867516566004762e-06
5802.0,3.0917502374953288e-06
5803.0,3.0089713436013293e-06
5804.0,2.1251953389583583e-06
5805.0,4.453527222183511e-06
5806.0,6.366660978645811e-05
5807.0,3.742499176585524e-05
5808.0,7.4532425991717945e-06
5809.0,5.9367214966054146e-06
5810.0,2.0218921998433183e-05
5811.0,2.5345704632224116e-05
5812.0,7.553089375128051e-05
5813.0,8.888034419076942e-05
5814.0,3.532576929095732e-06
5815.0,3.700381018649673e-05
5816.0,5.847738531188562e-06
5817.0,1.6719337626387203e-05
5818.0,1.8946519076347366e-05
5819.0,5.8489084800201144e-05
5820.0,2.9072058515220422e-05
5821.0,2.4979677784921588e-05
5822.0,2.6755860672458094e-05
5823.0,1.5500016954144344e-05
5824.0,8.485839437899049e-05
5825.0,0.000133738188019018
5826.0,4.807587165720434e-06
5827.0,3.704158282020111e-06
5828.0,6.325879905088878e-05
5829.0,1.1179161929458761e-05
5830.0,3.141757193271464e-05
5831.0,4.346359909214561e-06
5832.0,4.147134336779228e-05
5833.0,0.00018297899444135276
5834.0,5.216333860355015e-05
5835.0,5.5988737011628464e-05
5836.0,1.2729845537906443e-05
5837.0,5.0552820469145986e-05
5838.0,7.0823688195700055e-06
5839.0,4.829682485082018e-05
5840.0,1.6994476164458615e-05
5841.0,0.0004702559187694499
5842.0,9.37446571621844e-06
5843.0,8.29604031031194e-06
5844.0,3.2379838133110925e-05
5845.0,2.3590714530964283e-05
5846.0,9.95459320102866e-06
5847.0,9.490825484201691e-05
5848.0,1.5038321718104694e-05
5849.0,7.438634952332139e-06
5850.0,9.875136961811585e-06
5851.0,7.119940890574201e-05
5852.0,8.87954393316868e-05
5853.0,0.0001306929783460371
5854.0,4.976728339653292e-06
5855.0,3.575898462972606e-06
5856.0,1.819360686257984e-05
5857.0,6.0489697302154016e-05
5858.0,4.195503364162221e-05
5859.0,1.1464796579904666e-05
5860.0,9.847793586262757e-06
5861.0,7.855704997319793e-05
5862.0,7.144509816005344e-05
5863.0,5.0078489785725585e-05
5864.0,2.8672871973895093e-05
5865.0,5.863315564202933e-05
5866.0,0.0005241404192459688
5867.0,0.0002052828989660484
5868.0,3.86604577319735e-05
5869.0,7.460863980131615e-05
5870.0,2.3644164479011444e-05
5871.0,0.0001574196237250917
5872.0,0.00020228047599157005
5873.0,0.00041810294257604565
5874.0,8.328130335405922e-05
5875.0,0.00018074338935980544
5876.0,6.285132258641416e-05
5877.0,0.0005118927263350994
5878.0,0.0018830059026943794
5879.0,0.0008333211256045803
5880.0,3.851137282372438e-05
5881.0,0.0005084998747236003
5882.0,0.00014732831364755092
5883.0,0.0004643861183522185
5884.0,0.0014269899325541743
5885.0,0.0011153723899149886
5886.0,0.00037735529612858444
5887.0,0.00026206720118313184
5888.0,0.006016745996683529
5889.0,0.0013575584834680206
5890.0,0.00025794095878979746
5891.0,0.00035679428109180566
5892.0,0.0011560230977354729
5893.0,0.0008389469081267182
5894.0,0.00857629319613271
5895.0,0.0006254646734802136
5896.0,0.0034080275191997185
5897.0,0.00019549978683661574
5898.0,0.0019072606133279134
5899.0,0.0009525790240710341
5900.0,0.002066443851348795
5901.0,0.00040453487884099684
5902.0,0.0009192889657731245
5903.0,0.0038911161052803756
5904.0,0.0005021687801894338
5905.0,0.0003771246490732215
5906.0,0.0007785441213113444
5907.0,0.0032622385239446266
5908.0,0.00038825921923864336
5909.0,0.0037300977189710783
5910.0,0.0011375713333159395
5911.0,0.00045440144075266424
5912.0,0.0018500634862963126
5913.0,0.00022059886625538867
5914.0,0.00019732624409821484
5915.0,0.00019066054419822446
5916.0,0.0005474859125018399
5917.0,0.001766592651244069
5918.0,0.00073558025750583
5919.0,0.002604670454526643
5920.0,0.007050245367366551
5921.0,0.0009287354668840169
5922.0,0.00045279359678981326
5923.0,0.00029170267362740973
5924.0,0.004100470091930775
5925.0,0.0006100614614351027
5926.0,0.0033889740668001673
5927.0,0.0002063806452411384
5928.0,0.00011047057992821873
5929.0,5.924152903443605e-05
5930.0,0.002958767167883986
5931.0,0.0005718843597061073
5932.0,9.243665436816256e-05
5933.0,0.0001059338526306062
5934.0,0.0005822400782208107
5935.0,0.00015971840604354283
5936.0,0.00019738908706402387
5937.0,0.00024342155951915002
5938.0,8.88047989233607e-05
5939.0,0.0010965562699926951
5940.0,0.0004216194744925944
5941.0,7.533434234797275e-05
5942.0,0.0022077636421594872
5943.0,0.0013082234126084553
5944.0,0.004494174587302553
5945.0,0.00015232800641018008
5946.0,0.004840345733003872
5947.0,0.002863523304862861
5948.0,0.0004961652713281014
5949.0,0.0005117556751862605
5950.0,0.0004172940065268015
5951.0,0.0011339645482038138
5952.0,0.007634885511935451
5953.0,0.0009712213230300569
5954.0,6.286502770129806e-05
5955.0,0.00016850472176849375
5956.0,0.0004965964810403019
5957.0,0.0001474516596802739
5958.0,0.0060905864815091575
5959.0,0.0004407732082205642
5960.0,0.0016636404967784945
5961.0,0.0008826528537646813
5962.0,9.04811684630845e-05
5963.0,0.0004190556151927086
5964.0,0.0005535328766054869
5965.0,0.00019951705685306847
5966.0,7.509934976837828e-05
5967.0,0.00045443152515118983
5968.0,0.0034222006136162266
5969.0,0.001703351902832296
5970.0,0.004424077938737889
5971.0,0.00030738132505568546
5972.0,0.0002972646103719707
5973.0,0.011638450413470142
5974.0,6.0452927481733826e-05
5975.0,0.00016484645890777993
5976.0,0.0003945368303976534
5977.0,0.00048235318969390054
5978.0,0.00033234268478347635
5979.0,0.0010284318208869314
5980.0,0.00040342509880649663
5981.0,0.00013721661303076762
5982.0,0.00019950636017837525
5983.0,0.0003180382218347559
5984.0,0.0002454963802041327
5985.0,0.000697740769582511
5986.0,0.0003243920467953479
5987.0,0.0007172922859132083
5988.0,5.3566274388127625e-05
5989.0,0.0002008387647616268
5990.0,0.00014738547400351757
5991.0,0.0019183951834933354
5992.0,0.001314638074904821
5993.0,9.125868302972711e-05
5994.0,0.00022576101477133446
5995.0,6.098508706454234e-05
5996.0,0.00024392296616124347
5997.0,9.36988620212875e-05
5998.0,0.00012904335049354965
5999.0,0.004668864661407912
6000.0,0.0003675778666077622
6001.0,9.399669756669101e-05
6002.0,0.0001002081230489447
6003.0,0.0003464452480007961
6004.0,0.00011144063464512221
6005.0,3.4290531710581704e-05
6006.0,4.718771335850947e-05
6007.0,2.5927871171090278e-05
6008.0,4.294949014844088e-05
6009.0,0.0001593764467136351
6010.0,0.00013917176466383738
6011.0,0.0015389206086241691
6012.0,1.5358453145526627e-05
6013.0,6.866295984136454e-05
6014.0,3.987085336566519e-05
6015.0,1.1629425094058681e-05
6016.0,2.1748813944788725e-05
6017.0,0.0001663162489113032
6018.0,0.00017972720523182938
6019.0,1.2810805997049799e-05
6020.0,8.478752890690795e-05
6021.0,3.9064257214406096e-05
6022.0,1.9651563669349706e-05
6023.0,0.00010357022172093802
6024.0,3.925278611182087e-05
6025.0,1.1949422813042721e-05
6026.0,1.986208760481001e-05
6027.0,1.1314809139699775e-05
6028.0,0.00020754825417502662
6029.0,1.929492983838337e-05
6030.0,2.9261824215698055e-05
6031.0,6.999436160967749e-05
6032.0,0.0003069918992303262
6033.0,0.0008131110952047296
6034.0,7.536542956029664e-05
6035.0,3.2041388649697844e-06
6036.0,5.533289712377023e-06
6037.0,2.4971020162428608e-06
6038.0,5.184812096122074e-06
6039.0,1.2411987153928669e-05
6040.0,2.676451829408741e-06
6041.0,2.671624954800855e-06
6042.0,5.765006435243143e-06
6043.0,0.00013410722330565905
6044.0,3.038042900726476e-06
6045.0,3.9335351072231286e-05
6046.0,4.301133030096574e-06
6047.0,4.1043810637391045e-06
6048.0,2.4102684139651167e-05
6049.0,8.349289695702266e-06
6050.0,4.283951495827506e-05
6051.0,3.5536025809541837e-06
6052.0,2.6573114665245602e-05
6053.0,7.070602476943223e-05
6054.0,5.986561316794588e-06
6055.0,1.7899080601014146e-06
6056.0,2.5954378868902284e-06
6057.0,0.0001231912664381296
6058.0,4.474252030056707e-06
6059.0,1.3840026697720292e-05
6060.0,6.671181945943902e-05
6061.0,1.8622409822898159e-06
6062.0,1.2948993667610755e-06
6063.0,1.880953478184723e-06
6064.0,1.7240700252796788e-06
6065.0,1.651519826883622e-06
6066.0,1.2907911750068566e-06
6067.0,2.858017859932675e-05
6068.0,1.3158113664473197e-06
6069.0,4.339540778880933e-06
6070.0,1.091883160088384e-06
6071.0,1.3489309465130658e-06
6072.0,1.9699431290114896e-06
6073.0,4.3870072742980036e-06
6074.0,1.1353952284887234e-06
6075.0,1.7843491317960719e-06
6076.0,1.146359320396364e-05
6077.0,4.035822062210193e-06
6078.0,4.351908809385905e-06
6079.0,1.101192610076586e-06
6080.0,1.5809017154111802e-06
6081.0,3.4095985933449442e-06
6082.0,9.867248163975981e-07
6083.0,9.974549185387285e-07
6084.0,1.1814043019671273e-06
6085.0,1.6015930961749034e-06
6086.0,9.879248496276753e-07
6087.0,9.56386371839997e-07
6088.0,9.613101850653547e-07
6089.0,9.595719753727641e-07
6090.0,1.5298184067146995e-06
6091.0,9.84739246094908e-07
6092.0,9.447838221419545e-07
6093.0,9.427781955735875e-07
6094.0,9.87914821496897e-07
6095.0,9.420728835637027e-07
6096.0,9.562961186444203e-07
6097.0,9.909667165897087e-07
6098.0,1.2257988460587032e-06
6099.0,2.68585153259252e-06
6100.0,6.347574099136788e-06
6101.0,1.2963033053589372e-06
6102.0,1.1420706222509913e-06
6103.0,9.613034996434351e-07
6104.0,9.504965151509427e-07
6105.0,9.607753513137885e-07
6106.0,9.602706019607477e-07
6107.0,1.9282628662097347e-06
6108.0,3.3645722768849525e-05
6109.0,9.800126528154406e-07
6110.0,1.056457109469008e-06
6111.0,1.4161796053506394e-06
6112.0,9.576131467576523e-07
6113.0,9.38649947553678e-07
6114.0,9.402979040507948e-07
6115.0,9.33976837649367e-07
6116.0,9.356348222792227e-07
6117.0,9.322386279567764e-07
6118.0,9.344749015805132e-07
6119.0,9.322319425348819e-07
6120.0,9.352270115436534e-07
6121.0,9.345150141118806e-07
6122.0,9.318308172212071e-07
6123.0,9.311990448521694e-07
6124.0,9.325528427858217e-07
6125.0,9.361629706088946e-07
6126.0,9.637269650802452e-07
6127.0,9.370755306975046e-07
6128.0,9.328704003258142e-07
6129.0,9.329439399666546e-07
6130.0,9.328403159272885e-07
6131.0,9.329740243651802e-07
6132.0,9.334286330540116e-07
6133.0,9.401407966361692e-07
6134.0,9.335556560700087e-07
6135.0,9.33826415656739e-07
6136.0,9.342643107908339e-07
6137.0,9.350565332853416e-07
6138.0,9.353707481143869e-07
6139.0,9.356348222792227e-07
6140.0,9.359289808425842e-07
6141.0,9.362599092263658e-07
6142.0,9.389507915389341e-07
6143.0,9.415347071011891e-07
6144.0,9.420327710323358e-07
6145.0,9.426478298466358e-07
6146.0,9.437342109045057e-07
6147.0,9.455860727693041e-07
6148.0,9.492530266784809e-07
6149.0,9.567941825755665e-07
6150.0,1.061544715530783e-06
6151.0,9.939183303561656e-07
6152.0,9.940453533721626e-07
6153.0,1.0913583544696598e-06
6154.0,1.1417764636868799e-06
6155.0,1.1918669872316328e-06
6156.0,1.2433514212429213e-06
6157.0,9.720770570265749e-07
6158.0,9.679889215380396e-07
6159.0,9.890947984592265e-07
6160.0,1.7738663902653715e-06
6161.0,1.049798429262007e-06
6162.0,9.78334611919901e-07
6163.0,1.1264434485724121e-06
6164.0,9.772181464634667e-07
6165.0,9.624734484750147e-07
6166.0,9.614472362141935e-07
6167.0,9.634829471810931e-07
6168.0,9.723110467928851e-07
6169.0,1.0631859866059024e-06
