date,KITT,KITT_err,SA48,SA48_err
1284466500.0,,,18.5,0.125
1284468300.0,,,19.3,0.125
1284470100.0,,,19.4,0.125
1284471900.0,,,18.6,0.125
1284473700.0,,,19.1,0.125
1284475500.0,,,19.5,0.125
1284477300.0,,,19.2,0.125
1284479100.0,,,19.2,0.125
1284480900.0,,,19.2,0.125
1284482700.0,,,19.7,0.125
1284484500.0,,,19.0,0.125
1284486300.0,,,18.1,0.125
1284488100.0,,,17.7,0.125
1284489900.0,,,17.2,0.125
1284491700.0,,,17.7,0.125
1284493500.0,,,18.8,0.125
1284495300.0,,,19.2,0.125
1284497100.0,,,18.5,0.125
1284498900.0,,,19.1,0.125
1284500700.0,,,20.7,0.125
1284502500.0,,,20.0,0.125
1284504300.0,,,19.8,0.125
1284506100.0,,,20.1,0.125
1284507900.0,,,20.3,0.125
1284509700.0,,,20.9,0.125
1284511500.0,,,20.3,0.125
1284513300.0,,,20.4,0.125
1284515100.0,,,20.4,0.125
1284516900.0,,,20.7,0.125
1284518700.0,,,23.2,0.125
1284520500.0,,,25.5,0.125
1284522300.0,,,25.3,0.125
1284524100.0,,,23.5,0.125
1284525900.0,,,22.6,0.125
1284527700.0,,,22.3,0.125
1284529500.0,,,21.9,0.125
1284531300.0,,,21.5,0.125
1284533100.0,,,20.7,0.125
1284534900.0,,,21.2,0.125
1284536700.0,,,21.7,0.125
1284538500.0,,,21.5,0.125
1284540300.0,,,21.2,0.125
1284542100.0,,,21.5,0.125
1284543900.0,,,22.4,0.125
1284545700.0,,,22.5,0.125
1284547500.0,,,22.0,0.125
1284549300.0,,,22.3,0.125
1284551100.0,,,23.1,0.125
1284552900.0,,,23.5,0.125
1284554700.0,,,23.3,0.125
1284556500.0,,,22.9,0.125
1284558300.0,,,22.7,0.125
1284560100.0,,,23.5,0.125
1284561900.0,,,23.6,0.125
1284563700.0,,,23.4,0.125
1284565500.0,,,23.3,0.125
1284567300.0,,,23.5,0.125
1284569100.0,,,23.2,0.125
1284570900.0,,,22.2,0.125
1284572700.0,,,22.7,0.125
1284574500.0,,,23.0,0.125
1284576300.0,,,22.1,0.125
1284578100.0,,,22.5,0.125
1284579900.0,,,23.2,0.125
1284581700.0,,,24.1,0.125
1284583500.0,,,23.0,0.125
1284585300.0,,,21.8,0.125
1284587100.0,,,23.1,0.125
1284588900.0,,,22.1,0.125
1284590700.0,,,22.0,0.125
1284592500.0,,,20.9,0.125
1284594300.0,,,18.3,0.125
1284596100.0,,,19.5,0.225
1284597900.0,,,20.1,0.125
1284599700.0,,,20.0,0.125
1284601500.0,,,20.9,0.125
1284603300.0,,,21.4,0.125
1284605100.0,,,21.8,0.125
1284606900.0,,,22.3,0.125
1284608700.0,,,22.2,0.125
1284610500.0,,,22.1,0.125
1284612300.0,,,22.7,0.125
1284614100.0,,,22.0,0.125
1284615900.0,,,21.6,0.125
1284617700.0,,,21.6,0.125
1284619500.0,,,21.5,0.125
1284621300.0,,,21.3,0.125
1284623100.0,,,20.4,0.125
1284624900.0,,,21.1,0.125
1284626700.0,,,21.5,0.125
1284628500.0,,,20.9,0.125
1284630300.0,,,20.6,0.125
1284632100.0,,,20.3,0.125
1284633900.0,,,19.7,0.125
1284635700.0,,,19.3,0.125
1284637500.0,,,19.3,0.125
1284639300.0,,,19.4,0.125
1284641100.0,,,19.5,0.125
1284642900.0,,,19.1,0.125
1284644700.0,,,18.6,0.125
1284646500.0,,,18.6,0.125
1284648300.0,,,18.5,0.125
1284650100.0,,,18.2,0.125
1284651900.0,,,18.3,0.125
1284653700.0,,,18.4,0.125
1284655500.0,,,18.0,0.125
1284657300.0,,,17.7,0.125
1284659100.0,,,17.6,0.125
1284660900.0,,,17.1,0.125
1284662700.0,,,17.4,0.125
1284664500.0,,,16.7,0.125
1284666300.0,,,16.8,0.125
1284668100.0,,,17.0,0.125
1284669900.0,,,15.1,0.125
1284671700.0,,,15.3,0.125
1284673500.0,,,16.0,0.125
1284675300.0,,,15.6,0.125
1284677100.0,,,17.1,0.125
1284678900.0,,,17.4,0.125
1284680700.0,,,16.3,0.125
1284682500.0,,,15.1,0.225
1284684300.0,,,14.6,0.225
1284686100.0,,,15.2,0.125
1284687900.0,,,16.4,0.125
1284689700.0,,,18.1,0.125
1284691500.0,,,20.0,0.125
1284693300.0,,,20.8,0.125
1284695100.0,,,18.9,0.125
1284696900.0,,,17.5,0.125
1284698700.0,,,17.1,0.125
1284700500.0,,,15.9,0.125
1284702300.0,,,16.6,0.125
1284704100.0,,,16.2,0.125
1284705900.0,,,14.7,0.125
1284707700.0,,,15.1,0.125
1284709500.0,,,15.3,0.125
1284711300.0,,,15.9,0.125
1284713100.0,,,16.5,0.125
1284714900.0,,,16.8,0.125
1284716700.0,,,17.1,0.125
1284718500.0,,,16.9,0.125
1284720300.0,,,16.3,0.125
1284722100.0,,,16.2,0.125
1284723900.0,,,16.6,0.125
1284725700.0,,,16.8,0.225
1284727500.0,,,16.9,0.225
1284729300.0,,,16.8,0.225
1284731100.0,,,16.5,0.325
1284732900.0,,,17.1,0.125
1284734700.0,,,16.5,0.125
1284736500.0,,,16.1,0.125
1284738300.0,,,15.6,0.225
1284740100.0,,,16.5,0.125
1284741900.0,,,16.8,0.125
1284743700.0,,,17.5,0.125
1284745500.0,,,18.0,0.125
1284747300.0,,,16.7,0.125
1284749100.0,,,17.0,0.225
1284750900.0,,,17.5,0.125
1284752700.0,,,17.0,0.125
1284754500.0,,,15.8,0.125
1284756300.0,,,14.3,0.125
1284758100.0,,,13.4,0.225
1284759900.0,,,12.7,0.225
1284761700.0,,,14.4,0.125
1284763500.0,,,16.2,0.225
1284765300.0,,,15.2,0.225
1284767100.0,,,15.7,0.225
1284768900.0,,,14.1,0.225
1284770700.0,,,12.9,0.225
1284772500.0,,,15.3,0.225
1284774300.0,,,16.0,0.225
1284776100.0,,,15.1,0.125
1284777900.0,,,14.1,0.225
1284779700.0,,,14.1,0.125
1284781500.0,,,13.5,0.125
1284783300.0,,,14.5,0.125
1284785100.0,,,14.5,0.125
1284786900.0,,,14.4,0.125
1284788700.0,,,15.7,0.125
1284790500.0,,,14.9,0.125
1284792300.0,,,14.2,0.125
1284794100.0,,,14.8,0.125
1284795900.0,,,14.5,0.125
1284797700.0,,,14.8,0.125
1284799500.0,,,15.8,0.125
1284801300.0,,,16.4,0.125
1284803100.0,,,16.5,0.225
1284804900.0,,,15.5,0.125
1284806700.0,,,14.6,0.125
1284808500.0,,,14.6,0.125
1284810300.0,,,15.1,0.225
1284812100.0,,,14.7,0.125
1284813900.0,,,14.4,0.225
1284815700.0,,,14.2,0.125
1284817500.0,,,13.4,0.325
1284819300.0,,,14.3,0.125
1284821100.0,,,14.3,0.125
1284822900.0,,,14.2,0.125
1284824700.0,,,13.8,0.225
1284826500.0,,,14.6,0.125
1284828300.0,,,14.6,0.125
1284830100.0,,,15.3,0.125
1284831900.0,,,15.6,0.125
1284833700.0,,,15.0,0.125
1284835500.0,,,14.5,0.225
1284837300.0,,,15.1,0.125
1284839100.0,,,15.9,0.225
1284840900.0,,,16.4,0.125
1284842700.0,,,16.2,0.125
1284844500.0,,,15.9,0.125
1284846300.0,,,16.4,0.225
1284848100.0,,,16.9,0.125
1284849900.0,,,18.2,0.225
1284851700.0,,,18.2,0.125
1284853500.0,,,18.5,0.225
1284855300.0,,,17.5,0.225
1284857100.0,,,17.1,0.325
1284858900.0,,,17.7,0.225
1284860700.0,,,17.8,0.225
1284862500.0,,,17.7,0.125
1284864300.0,,,18.1,0.225
1284866100.0,,,17.4,0.125
1284867900.0,,,17.4,0.125
1284869700.0,,,17.8,0.125
1284871500.0,,,17.8,0.125
1284873300.0,,,17.8,0.125
1284875100.0,,,17.9,0.125
1284876900.0,,,16.7,0.125
1284878700.0,,,16.3,0.125
1284880500.0,,,16.2,0.125
1284882300.0,,,16.7,0.125
1284884100.0,,,17.1,0.125
1284885900.0,,,18.2,0.125
1284887700.0,,,19.0,0.125
1284889500.0,,,19.6,0.225
1284891300.0,,,19.2,0.125
1284893100.0,,,18.6,0.125
1284894900.0,,,18.9,0.125
1284896700.0,,,19.6,0.225
1284898500.0,,,20.6,0.125
1284900300.0,,,20.2,0.225
1284902100.0,,,19.8,0.125
1284903900.0,,,19.2,0.325
1284905700.0,,,19.5,0.125
1284907500.0,,,18.5,0.125
1284909300.0,,,18.3,0.225
1284941700.0,,,28.1,0.325
1284943500.0,,,29.8,0.225
1284945300.0,,,31.9,0.125
1284947100.0,,,33.8,0.125
1284948900.0,,,33.0,0.125
1284950700.0,,,33.1,0.125
1284952500.0,,,33.5,0.125
1284954300.0,,,32.5,0.125
1284956100.0,,,32.1,0.125
1284957900.0,,,32.5,0.125
1284959700.0,,,32.8,0.125
1284961500.0,,,32.2,0.125
1284963300.0,,,31.3,0.125
1284965100.0,,,31.9,0.125
1284966900.0,,,32.3,0.125
1284968700.0,,,31.6,0.125
1284970500.0,,,29.6,0.125
1284972300.0,,,28.5,0.125
1284974100.0,,,27.8,0.125
1284975900.0,,,27.7,0.125
1284977700.0,,,28.4,0.125
1284979500.0,,,29.2,0.125
1284981300.0,,,29.4,0.125
1284983100.0,,,28.6,0.125
1284984900.0,,,29.2,0.125
1284986700.0,,,29.0,0.125
1284988500.0,,,27.1,0.125
1284990300.0,,,26.7,0.125
1284992100.0,,,26.7,0.125
1284993900.0,,,26.1,0.125
1284995700.0,,,25.6,0.125
1284997500.0,,,25.5,0.125
1284999300.0,,,25.8,0.125
1285001100.0,,,25.0,0.125
1285002900.0,,,25.5,0.125
1285004700.0,,,27.9,0.125
1285006500.0,,,27.1,0.125
1285008300.0,,,27.4,0.125
1285010100.0,,,29.4,0.125
1285011900.0,,,29.0,0.125
1285013700.0,,,29.4,0.125
1285015500.0,,,29.6,0.125
1285017300.0,,,30.6,0.125
1285019100.0,,,32.1,0.125
1285020900.0,,,31.9,0.125
1285022700.0,,,32.4,0.125
1285024500.0,,,34.1,0.125
1285026300.0,,,36.3,0.125
1285028100.0,,,36.2,0.225
1285029900.0,,,32.8,0.325
1285031700.0,,,34.2,0.325
1285033500.0,,,38.3,0.125
1285035300.0,,,38.5,0.125
1285037100.0,,,37.9,0.125
1285038900.0,,,36.9,0.125
1285040700.0,,,35.7,0.125
1285042500.0,,,36.0,0.125
1285044300.0,,,36.0,0.125
1285046100.0,,,36.6,0.125
1285047900.0,,,36.9,0.125
1285049700.0,,,35.3,0.125
1285051500.0,,,33.5,0.125
1285053300.0,,,32.1,0.125
1285055100.0,,,31.7,0.125
1285056900.0,,,33.0,0.125
1285058700.0,,,35.0,0.125
1285060500.0,,,34.9,0.125
1285062300.0,,,34.6,0.125
1285064100.0,,,34.0,0.125
1285065900.0,,,34.5,0.125
1285067700.0,,,35.3,0.125
1285069500.0,,,35.5,0.125
1285071300.0,,,36.7,0.125
1285073100.0,,,36.6,0.125
1285074900.0,,,35.8,0.125
1285076700.0,,,36.5,0.125
1285078500.0,,,37.2,0.125
1285080300.0,,,37.9,0.125
1285082100.0,,,38.9,0.125
1285083900.0,,,38.8,0.125
1285085700.0,,,38.6,0.125
1285087500.0,,,38.0,0.125
1285089300.0,,,37.7,0.125
1285091100.0,,,39.2,0.125
1285092900.0,,,39.0,0.125
1285094700.0,,,37.1,0.125
1285096500.0,,,36.5,0.125
1285098300.0,,,37.0,0.125
1285100100.0,,,38.3,0.125
1285101900.0,,,38.9,0.125
1285103700.0,,,39.2,0.125
1285105500.0,,,37.3,0.125
1285107300.0,,,38.5,0.125
1285109100.0,,,43.4,0.125
1285110900.0,,,44.1,0.125
1285112700.0,,,43.8,0.125
1285114500.0,,,41.7,0.225
1285116300.0,,,39.9,0.125
1285118100.0,,,44.4,0.125
1285119900.0,,,47.0,0.125
1285121700.0,,,45.6,0.125
1285123500.0,,,45.1,0.125
1285125300.0,,,45.4,0.125
1285127100.0,,,45.3,0.125
1285128900.0,,,47.0,0.125
1285130700.0,,,48.1,0.125
1285132500.0,,,47.9,0.125
1285134300.0,,,48.3,0.125
1285136100.0,,,48.3,0.125
1285137900.0,,,46.7,0.125
1285139700.0,,,43.3,0.125
1285141500.0,,,43.0,0.125
1285143300.0,,,44.9,0.125
1285145100.0,,,45.6,0.125
1285146900.0,,,45.0,0.125
1285148700.0,,,45.1,0.125
1285150500.0,,,45.6,0.125
1285152300.0,,,45.4,0.125
1285154100.0,,,43.3,0.125
1285155900.0,,,40.5,0.125
1285157700.0,,,41.2,0.125
1285159500.0,,,42.2,0.125
1285161300.0,,,40.0,0.125
1285163100.0,,,39.6,0.125
1285164900.0,,,41.4,0.125
1285166700.0,,,41.7,0.125
1285168500.0,,,41.6,0.125
1285170300.0,,,42.3,0.125
1285172100.0,,,42.3,0.125
1285173900.0,,,40.5,0.125
1285175700.0,,,40.2,0.125
1285177500.0,,,40.4,0.125
1285179300.0,,,39.0,0.125
1285181100.0,,,38.2,0.125
1285182900.0,,,38.6,0.125
1285184700.0,,,37.8,0.125
1285186500.0,,,34.9,0.125
1285188300.0,,,33.1,0.125
1285190100.0,,,36.2,0.125
1285191900.0,,,37.1,0.125
1285193700.0,,,36.4,0.125
1285195500.0,,,36.9,0.125
1285197300.0,,,38.6,0.125
1285199100.0,,,39.5,0.125
1285200900.0,,,37.4,0.225
1285202700.0,,,37.3,0.125
1285204500.0,,,37.2,0.125
1285206300.0,,,35.7,0.125
1285208100.0,,,33.7,0.125
1285209900.0,,,32.9,0.125
1285211700.0,,,32.1,0.125
1285213500.0,,,29.9,0.125
1285215300.0,,,30.1,0.125
1285217100.0,,,29.3,0.125
1285218900.0,,,27.8,0.125
1285220700.0,,,27.3,0.125
1285222500.0,,,26.0,0.125
1285224300.0,,,25.1,0.125
1285226100.0,,,23.3,0.125
1285227900.0,,,21.0,0.125
1285229700.0,,,19.2,0.125
1285231500.0,,,18.6,0.125
1285233300.0,,,19.4,0.125
1285235100.0,,,20.3,0.125
1285236900.0,,,20.5,0.125
1285238700.0,,,20.3,0.125
1285240500.0,,,19.2,0.125
1285242300.0,,,18.9,0.125
1285244100.0,,,20.5,0.125
1285245900.0,,,20.7,0.125
1285247700.0,,,18.3,0.125
1285249500.0,,,17.1,0.125
1285251300.0,,,17.3,0.125
1285253100.0,,,16.5,0.125
1285254900.0,,,16.9,0.125
1285256700.0,,,18.5,0.125
1285258500.0,,,18.2,0.125
1285260300.0,,,16.6,0.125
1285262100.0,,,16.9,0.125
1285263900.0,,,19.1,0.125
1285265700.0,,,18.6,0.125
1285267500.0,,,17.2,0.125
1285269300.0,,,17.5,0.125
1285271100.0,,,17.0,0.125
1285272900.0,,,15.5,0.125
1285274700.0,,,16.2,0.125
1285276500.0,,,15.2,0.125
1285278300.0,,,13.5,0.125
1285280100.0,,,14.6,0.125
1285281900.0,,,15.3,0.125
1285283700.0,,,16.1,0.125
1285285500.0,,,17.5,0.125
1285287300.0,,,17.5,0.125
1285289100.0,,,16.3,0.125
1285290900.0,,,15.5,0.125
1285292700.0,,,15.9,0.125
1285294500.0,,,16.4,0.125
1285296300.0,,,16.2,0.125
1285298100.0,,,15.2,0.125
1285299900.0,,,14.7,0.125
1285301700.0,,,14.9,0.125
1285303500.0,,,15.3,0.125
1285305300.0,,,16.1,0.125
1285307100.0,,,16.3,0.125
1285308900.0,,,16.9,0.125
1285310700.0,,,16.0,0.125
1285312500.0,,,15.5,0.125
1285314300.0,,,15.7,0.125
1285316100.0,,,15.4,0.125
1285317900.0,,,15.8,0.125
1285319700.0,,,15.9,0.125
1285321500.0,,,16.6,0.125
1285323300.0,,,16.9,0.125
1285325100.0,,,17.2,0.125
1285326900.0,,,17.7,0.125
1285328700.0,,,18.4,0.125
1285330500.0,,,19.0,0.125
1285332300.0,,,18.4,0.125
1285334100.0,,,18.3,0.125
1285335900.0,,,19.0,0.125
1285337700.0,,,19.1,0.125
1285339500.0,,,18.8,0.125
1285341300.0,,,18.8,0.125
1285343100.0,,,18.9,0.125
1285344900.0,,,18.9,0.125
1285346700.0,,,18.8,0.125
1285348500.0,,,19.4,0.125
1285350300.0,,,19.7,0.125
1285352100.0,,,19.2,0.125
1285353900.0,,,19.0,0.125
1285355700.0,,,19.3,0.125
1285357500.0,,,19.8,0.125
1285359300.0,,,19.2,0.125
1285361100.0,,,19.8,0.125
1285362900.0,,,20.6,0.125
1285364700.0,,,19.3,0.125
1285366500.0,,,19.5,0.125
1285368300.0,,,18.9,0.125
1285370100.0,,,18.3,0.125
1285371900.0,,,19.0,0.125
1285373700.0,,,18.4,0.125
1285375500.0,,,18.1,0.125
1285377300.0,,,18.4,0.125
1285379100.0,,,18.1,0.125
1285380900.0,,,17.1,0.125
1285382700.0,,,17.5,0.125
1285384500.0,,,17.1,0.125
1285386300.0,,,16.7,0.125
1285388100.0,,,17.8,0.125
1285389900.0,,,18.1,0.125
1285391700.0,,,18.3,0.125
1285393500.0,,,17.6,0.125
1285395300.0,,,17.3,0.125
1285397100.0,,,17.7,0.125
1285398900.0,,,17.7,0.125
1285400700.0,,,18.8,0.125
1285402500.0,,,19.3,0.125
1285404300.0,,,19.7,0.125
1285406100.0,,,19.7,0.125
1285407900.0,,,18.8,0.125
1285409700.0,,,19.1,0.125
1285411500.0,,,19.7,0.125
1285413300.0,,,19.5,0.125
1285415100.0,,,19.8,0.125
1285416900.0,,,20.3,0.125
1285418700.0,,,20.1,0.125
1285420500.0,,,20.0,0.125
1285422300.0,,,20.2,0.125
1285424100.0,,,19.7,0.125
1285425900.0,,,19.9,0.125
1285427700.0,,,20.1,0.125
1285429500.0,,,20.0,0.125
1285431300.0,,,19.5,0.125
1285433100.0,,,18.8,0.125
1285434900.0,,,19.0,0.125
1285436700.0,,,19.5,0.125
1285438500.0,,,19.3,0.125
1285440300.0,,,19.5,0.125
1285442100.0,,,20.2,0.125
1285443900.0,,,21.0,0.125
1285445700.0,,,21.4,0.125
1285447500.0,,,21.5,0.125
1285449300.0,,,20.9,0.125
1285451100.0,,,20.4,0.125
1285452900.0,,,21.8,0.125
1285454700.0,,,21.9,0.125
1285456500.0,,,21.6,0.125
1285458300.0,,,21.1,0.125
1285460100.0,,,21.6,0.125
1285461900.0,,,23.0,0.125
1285463700.0,,,22.5,0.125
1285465500.0,,,22.8,0.125
1285467300.0,,,22.9,0.125
1285469100.0,,,23.4,0.125
1285470900.0,,,22.9,0.125
1285472700.0,,,22.9,0.125
1285474500.0,,,23.5,0.125
1285476300.0,,,22.9,0.125
1285478100.0,,,22.9,0.125
1285479900.0,,,21.9,0.125
1285481700.0,,,22.3,0.125
1285483500.0,,,23.2,0.125
1285485300.0,,,21.9,0.125
1285487100.0,,,21.3,0.125
1285488900.0,,,20.3,0.125
1285490700.0,,,19.3,0.125
1285492500.0,,,19.0,0.125
1285494300.0,,,18.1,0.125
1285496100.0,,,17.2,0.125
1285497900.0,,,16.3,0.125
1285499700.0,,,15.7,0.125
1285501500.0,,,17.2,0.125
1285503300.0,,,18.3,0.125
1285505100.0,,,18.3,0.125
1285506900.0,,,19.3,0.125
1285508700.0,,,19.8,0.125
1285510500.0,,,19.8,0.125
1285512300.0,,,20.4,0.125
1285514100.0,,,20.2,0.125
1285515900.0,,,19.0,0.125
1285517700.0,,,18.6,0.125
1285519500.0,,,19.2,0.125
1285521300.0,,,20.2,0.125
1285523100.0,,,19.2,0.125
1285524900.0,,,18.4,0.125
1285526700.0,,,18.0,0.125
1285528500.0,,,18.2,0.125
1285530300.0,,,19.3,0.125
1285532100.0,,,19.3,0.125
1285533900.0,,,19.5,0.125
1285535700.0,,,18.5,0.125
1285537500.0,,,18.4,0.125
1285539300.0,,,19.3,0.125
1285541100.0,,,19.6,0.125
1285542900.0,,,21.5,0.125
1285544700.0,,,21.8,0.125
1285546500.0,,,20.3,0.125
1285548300.0,,,20.8,0.125
1285550100.0,,,21.8,0.125
1285551900.0,,,21.6,0.125
1285553700.0,,,21.2,0.125
1285555500.0,,,19.9,0.125
1285557300.0,,,19.0,0.125
1285559100.0,,,20.3,0.125
1285560900.0,,,21.9,0.125
1285562700.0,,,22.5,0.125
1285564500.0,,,22.9,0.125
1285566300.0,,,22.9,0.125
1285568100.0,,,22.5,0.125
1285569900.0,,,21.8,0.125
1285571700.0,,,22.0,0.125
1285573500.0,,,21.9,0.125
1285575300.0,,,21.4,0.125
1285577100.0,,,21.5,0.125
1285578900.0,,,21.5,0.125
1285580700.0,,,20.8,0.125
1285582500.0,,,20.4,0.125
1285584300.0,,,20.9,0.125
1285586100.0,,,21.7,0.125
1285587900.0,,,21.3,0.125
1285589700.0,,,20.5,0.125
1285591500.0,,,20.0,0.125
1285593300.0,,,19.8,0.125
1285595100.0,,,19.7,0.125
1285596900.0,,,18.6,0.125
1285598700.0,,,17.9,0.125
1285600500.0,,,18.6,0.125
1285602300.0,,,19.4,0.125
1285604100.0,,,19.4,0.125
1285605900.0,,,18.9,0.125
1285607700.0,,,18.2,0.125
1285609500.0,,,17.0,0.125
1285611300.0,,,15.8,0.125
1285613100.0,,,16.2,0.125
1285614900.0,,,17.7,0.125
1285616700.0,,,17.2,0.125
1285618500.0,,,16.1,0.125
1285620300.0,,,15.5,0.125
1285622100.0,,,14.5,0.125
1285623900.0,,,14.8,0.125
1285625700.0,,,15.6,0.125
1285627500.0,,,16.9,0.125
1285629300.0,,,18.8,0.125
1285631100.0,,,18.8,0.125
1285632900.0,,,20.5,0.125
1285634700.0,,,25.1,0.125
1285636500.0,,,25.9,0.125
1285638300.0,,,25.8,0.125
1285640100.0,,,26.9,0.125
1285641900.0,,,26.9,0.125
1285643700.0,,,26.1,0.125
1285645500.0,,,23.8,0.125
1285647300.0,,,20.9,0.125
1285649100.0,,,19.5,0.125
1285650900.0,,,19.2,0.125
1285652700.0,,,17.7,0.125
1285654500.0,,,17.3,0.125
1285656300.0,,,17.6,0.125
1285658100.0,,,18.1,0.125
1285659900.0,,,18.1,0.125
1285661700.0,,,17.3,0.125
1285663500.0,,,16.6,0.125
1285665300.0,,,16.6,0.125
1285667100.0,,,15.0,0.125
1285668900.0,,,14.1,0.125
1285670700.0,,,13.8,0.125
1285672500.0,,,14.5,0.125
1285674300.0,,,15.9,0.125
1285676100.0,,,16.8,0.125
1285677900.0,,,19.2,0.125
1285679700.0,,,21.4,0.125
1285681500.0,,,24.0,0.125
1285683300.0,,,24.9,0.125
1285685100.0,,,24.9,0.125
1285686900.0,,,26.7,0.125
1285688700.0,,,27.1,0.125
1285690500.0,,,28.3,0.125
1285692300.0,,,28.3,0.125
1285694100.0,,,26.6,0.125
1285695900.0,,,27.1,0.125
1285697700.0,,,27.2,0.125
1285699500.0,,,26.3,0.125
1285701300.0,,,25.3,0.125
1285703100.0,,,24.5,0.125
1285704900.0,,,24.5,0.125
1285706700.0,,,23.6,0.125
1285708500.0,,,22.6,0.125
1285710300.0,,,22.1,0.125
1285712100.0,,,21.3,0.125
1285713900.0,,,22.2,0.125
1285715700.0,,,22.8,0.125
1285717500.0,,,22.0,0.125
1285719300.0,,,21.0,0.125
1285721100.0,,,20.6,0.125
1285722900.0,,,20.5,0.125
1285724700.0,,,20.9,0.125
1285726500.0,,,21.5,0.125
1285728300.0,,,20.7,0.125
1285730100.0,,,20.6,0.125
1285731900.0,,,21.7,0.125
1285733700.0,,,21.2,0.125
1285735500.0,,,21.3,0.125
1285737300.0,,,21.9,0.125
1285739100.0,,,21.7,0.125
1285740900.0,,,22.3,0.125
1285742700.0,,,23.8,0.125
1285744500.0,,,24.4,0.125
1285746300.0,,,24.8,0.125
1285748100.0,,,25.7,0.125
1285749900.0,,,26.2,0.125
1285751700.0,,,26.7,0.125
1285753500.0,,,25.1,0.125
1285755300.0,,,24.9,0.125
1285757100.0,,,26.3,0.125
1285758900.0,,,27.4,0.125
1285760700.0,,,27.7,0.125
1285762500.0,,,26.4,0.125
1285764300.0,,,26.5,0.125
1285766100.0,,,26.6,0.125
1285767900.0,,,24.9,0.125
1285769700.0,,,23.2,0.125
1285771500.0,,,22.2,0.125
1285773300.0,,,21.2,0.125
1285775100.0,,,21.0,0.125
1285776900.0,,,21.6,0.125
1285778700.0,,,21.9,0.125
1285780500.0,,,20.8,0.125
1285782300.0,,,20.3,0.125
1285784100.0,,,20.9,0.125
1285785900.0,,,21.2,0.125
1285787700.0,,,21.3,0.125
1285789500.0,,,21.4,0.125
1285791300.0,,,20.7,0.125
1285793100.0,,,20.2,0.125
1285794900.0,,,20.2,0.125
1285796700.0,,,21.3,0.125
1285798500.0,,,21.4,0.125
1285800300.0,,,20.3,0.125
1285802100.0,,,20.1,0.125
1285803900.0,,,18.9,0.125
1285805700.0,,,19.9,0.125
1285807500.0,,,21.1,0.125
1285809300.0,,,20.0,0.125
1285811100.0,,,19.8,0.125
1285812900.0,,,19.5,0.125
1285814700.0,,,19.2,0.125
1285816500.0,,,19.5,0.125
1285818300.0,,,19.1,0.125
1285820100.0,,,18.5,0.125
1285821900.0,,,18.4,0.125
1285823700.0,,,17.9,0.125
1285825500.0,,,17.8,0.125
1285827300.0,,,18.5,0.125
1285829100.0,,,18.9,0.125
1285830900.0,,,19.2,0.125
1285832700.0,,,19.5,0.125
1285834500.0,,,19.8,0.125
1285836300.0,,,19.9,0.125
1285838100.0,,,19.8,0.125
1285839900.0,,,19.2,0.125
1285841700.0,,,18.9,0.125
1285843500.0,,,19.0,0.125
1285845300.0,,,18.8,0.125
1285847100.0,,,18.3,0.125
1285848900.0,,,18.0,0.125
1285850700.0,,,18.0,0.125
1285852500.0,,,18.8,0.125
1285854300.0,,,18.8,0.125
1285856100.0,,,18.3,0.125
1285857900.0,,,17.8,0.125
1285859700.0,,,17.3,0.125
1285861500.0,,,17.6,0.125
1285863300.0,,,17.6,0.125
1285865100.0,,,18.0,0.125
1285866900.0,,,18.0,0.125
1285868700.0,,,17.4,0.125
1285870500.0,,,17.7,0.125
1285872300.0,,,18.4,0.125
1285874100.0,,,19.2,0.125
1285875900.0,,,19.2,0.125
1285877700.0,,,20.6,0.125
1285879500.0,,,21.7,0.125
1285881300.0,,,21.6,0.125
1285883100.0,,,22.8,0.125
1285890300.0,,,23.0,0.725
1285892100.0,,,22.0,0.225
1285893900.0,,,19.8,0.125
1285895700.0,,,19.4,0.125
1285897500.0,,,19.8,0.125
1285899300.0,,,21.7,0.125
1285901100.0,,,23.3,0.125
1285902900.0,,,24.0,0.125
1285904700.0,,,23.1,0.125
1285906500.0,,,21.4,0.125
1285908300.0,,,22.7,0.125
1285910100.0,,,23.3,0.125
1285911900.0,,,23.5,0.125
1285913700.0,,,24.7,0.125
1285915500.0,,,25.0,0.125
1285917300.0,,,24.7,0.125
1285919100.0,,,24.6,0.125
1285920900.0,,,25.5,0.125
1285922700.0,,,26.5,0.125
1285924500.0,,,26.2,0.125
1285926300.0,,,25.8,0.125
1285928100.0,,,25.9,0.125
1285929900.0,,,25.6,0.125
1285931700.0,,,25.4,0.125
1285933500.0,,,24.6,0.125
1285935300.0,,,22.9,0.125
1285937100.0,,,23.4,0.125
1285938900.0,,,24.8,0.125
1285940700.0,,,24.6,0.125
1285942500.0,,,24.2,0.125
1285944300.0,,,24.1,0.125
1285946100.0,,,23.9,0.125
1285947900.0,,,23.6,0.125
1285949700.0,,,23.3,0.125
1285951500.0,,,23.8,0.125
1285953300.0,,,24.4,0.125
1285955100.0,,,24.9,0.125
1285956900.0,,,25.2,0.125
1285958700.0,,,24.0,0.125
1285960500.0,,,23.7,0.125
1285962300.0,,,24.2,0.125
1285964100.0,,,24.9,0.125
1285965900.0,,,24.5,0.125
1285967700.0,,,25.1,0.125
1285969500.0,,,27.5,0.125
1285971300.0,,,27.1,0.125
1285973100.0,,,27.4,0.125
1285974900.0,,,29.3,0.125
1285976700.0,,,27.3,0.125
1285978500.0,,,26.1,0.125
1285980300.0,,,28.8,0.125
